18:07,выезд,K031MA81,PAZ,
18:11,выезд,E854HA56,LIAZ,
18:15,выезд,E363EE44,LIAZ,
18:20,выезд,B837TB39,GAZ,
18:21,выезд,P336OB10,UAZ,
18:24,выезд,E273OC51,VAZ,
18:29,выезд,C306MC36,VAZ,
18:41,выезд,C027PT75,VAZ,
18:49,выезд,X413KA75,PAZ,
18:52,выезд,P371AA83,LIAZ,
18:54,выезд,Y645OP76,AURUS,
19:03,выезд,K277XO56,PAZ,
19:07,заезд,X410EY77,AURUS,
19:16,выезд,P268KK78,LIAZ,
19:27,выезд,Y534EB71,GAZ,
19:37,выезд,X184AM96,KAMAZ,
19:52,выезд,M315CY70,KAMAZ,
20:04,выезд,K481OP50,UAZ,
20:05,выезд,M516BO52,UAZ,
20:06,заезд,C027PT75,VAZ,
20:09,заезд,C306MC36,VAZ,
20:15,выезд,Y348YC09,GAZ,
20:15,выезд,T383EM02,PAZ,
20:15,выезд,B324AO17,AURUS,
20:19,заезд,Y901CB82,PAZ,
20:27,выезд,B939BH43,AURUS,
20:27,выезд,X410EY77,AURUS,
20:31,выезд,K740XT65,KAMAZ,
20:34,выезд,Y901CB82,PAZ,
20:37,выезд,T741BY01,KAMAZ,
20:45,выезд,C306MC36,VAZ,
20:49,выезд,C027PT75,VAZ,
20:52,выезд,M169EH07,PAZ,
20:57,выезд,C318XE38,UAZ,
