13:24,заезд,M404AB76,KAMAZ,
13:28,выезд,Y973XC69,KAMAZ,
13:31,выезд,H275XA02,LIAZ,
13:35,заезд,X413KA75,PAZ,
13:51,выезд,B655BB50,LIAZ,
14:18,заезд,T759EE99,LIAZ,
14:22,заезд,C027PT75,VAZ,
14:30,заезд,O548MP62,AURUS,
14:37,заезд,E854HA56,LIAZ,
14:46,заезд,B655BB50,LIAZ,
14:48,выезд,A711BB57,KAMAZ,
14:49,выезд,B756XK72,UAZ,
14:53,выезд,P086KK38,AURUS,
14:58,заезд,X363KT08,KAMAZ,
14:59,заезд,C306MC36,VAZ,
15:01,выезд,H034OE64,VAZ,
15:05,выезд,C883EE06,VAZ,
15:50,выезд,T056MY35,KAMAZ,
16:02,выезд,T759EE99,LIAZ,
16:24,заезд,M516BO52,UAZ,
16:25,заезд,Y347MO19,PAZ,
16:35,выезд,K481OP50,UAZ,
16:38,заезд,A711BB57,KAMAZ,
16:39,заезд,Y973XC69,KAMAZ,
16:43,заезд,H673TC00,GAZ,
16:52,выезд,P836YY39,PAZ,
16:59,заезд,P836YY39,PAZ,
17:01,заезд,T741BY01,KAMAZ,
17:15,выезд,P465BX44,VAZ,
17:20,выезд,M687OH53,UAZ,
17:26,выезд,E854HA56,LIAZ,
17:33,выезд,H959TM03,AURUS,
17:36,заезд,K481OP50,UAZ,
17:57,выезд,T741BY01,KAMAZ,
18:01,выезд,B655BB50,LIAZ,
18:04,выезд,B939BH43,AURUS,
18:18,заезд,Y348YC09,GAZ,
18:24,заезд,X184AM96,KAMAZ,
18:29,выезд,P268KK78,LIAZ,
18:30,выезд,X184AM96,KAMAZ,
18:41,выезд,M516BO52,UAZ,
18:42,выезд,H275KY55,UAZ,
18:44,выезд,A711BB57,KAMAZ,
18:48,заезд,Y645OP76,AURUS,
18:51,выезд,P857YK37,GAZ,
19:05,выезд,C239XB70,PAZ,
19:06,выезд,X413KA75,PAZ,
19:17,выезд,C306MC36,VAZ,
19:25,заезд,C239XB70,PAZ,
19:30,выезд,K481OP50,UAZ,
19:31,выезд,T768PX28,VAZ,
19:32,заезд,M687OH53,UAZ,
19:43,выезд,C027PT75,VAZ,
19:49,выезд,C138YM51,LIAZ,
19:54,заезд,X827BP59,LIAZ,
19:58,выезд,M687OH53,UAZ,
20:01,выезд,Y347MO19,PAZ,
20:01,выезд,K277XO56,PAZ,
20:09,выезд,P836YY39,PAZ,
20:15,выезд,X827BP59,LIAZ,
20:17,выезд,H673TC00,GAZ,
20:19,выезд,Y645OP76,AURUS,
20:20,выезд,O548MP62,AURUS,
20:22,выезд,C239XB70,PAZ,
20:24,выезд,Y973XC69,KAMAZ,
20:33,выезд,X363KT08,KAMAZ,
20:34,выезд,M169EH07,PAZ,
20:41,выезд,Y348YC09,GAZ,
20:48,выезд,M404AB76,KAMAZ,
