19:15,заезд,A711BB57,KAMAZ,
19:20,выезд,X413KA75,PAZ,
19:23,выезд,M455CY76,AURUS,
19:24,выезд,Y347MO19,PAZ,
19:25,выезд,B455XK93,PAZ,
19:30,выезд,A711BB57,KAMAZ,
19:35,выезд,T768PX28,VAZ,
19:51,выезд,X363KT08,KAMAZ,
19:59,выезд,P922AM01,UAZ,
20:00,выезд,B535YY25,KAMAZ,
20:08,выезд,Y645OP76,AURUS,
20:16,выезд,Y076CX34,VAZ,
20:25,выезд,B655BB50,LIAZ,
20:28,выезд,X827BP59,LIAZ,
20:30,заезд,M897BO66,AURUS,
20:32,выезд,M733XA13,GAZ,
20:42,выезд,M897BO66,AURUS,
20:47,выезд,C306MC36,VAZ,
20:58,выезд,K481OP50,UAZ,
